place_id,name,description,is_spending_on_ads,reviews,competitors,website,can_claim,emails,phones,linkedin,twitter,facebook,youtube,instagram,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link
ChIJCa2ZdGu9TDAR-fcgHJFCKis,Laman Kafe,,False,65,"Name: Ma**a****afe
link: h*t*s://*w*.*oo*l*.*****aps*******/*au*a*a***f*/*6**9***62**99**99,*0***97*49*?***hu*er*0&hl**n&ent**=**u
Reviews: 303 reviews

Name: Mai ****
link: h*t**:*/**w**o*gle.*o*/m*p***e*rch*M****afe/@6.****94**10***08*2*2*aut*u*e*****l=e**e**r*=**u
Reviews: 226 reviews

Name: *d*m **str**We***rn ****ar
link: ***ps*/****.*o***e.com**a**/s***ch/A**m+Bi*tr*+*e****n+**ng**/*6.4**3*8900**0*01***0.2*6**64***th*s**=**hl*e*&e**r**tt*
Reviews: 6 reviews",,False,,,,,,,,La*** ***e (***er),*****:***ww.*oo**e*co*****s/co***ib/***21*19412**6432***6,htt**:*****.*oo*l***ercon*e**.c*m/*/AF*Q*p*i****2*l*P**D0Y**T****W**Q*hY***a2*G**w40**h*06-k-**,Restaurant,Restaurant,4.3,*-1* **,S*nd**,*1***13 *8*0,"Laman Kafe, 02500 Kangar, Perlis",p***e,https://www.google.com/maps/place/Laman+Kafe/data=!4m7!3m6!1s0x304cbd6b7499ad09:0x2b2a42911c20f7f9!8m2!3d6.4986505!4d100.2799911!16s%2Fg%2F11gf5s_bgp!19sChIJCa2ZdGu9TDAR-fcgHJFCKis?authuser=0&hl=en&rclk=1
ChIJV5lkcHGZTDARZP7jhzGiNPg,Nyorok cafe perlis,,False,65,,,False,,,,,,,,N**r** *af* p**l** **wne*),h*******ww*.g*og*e.co**ma*s/c*n**ib****571*07*8*84***5***,*tt****/lh5*go**l**s***o***nt.c**/p****Q**MpR*B*Q**I***py*ehtQK****H*-n*0V*u*4*O*w4*8*h***-k-n*,Cafe,"Cafe, Breakfast restaurant, Diner",4,7:3****-1**pm**5-1***0**m,Mo***y,*1*-142****4*,"Nyorok cafe perlis, Dataran dato sheikh ahmad, Jalan tun razak, 01000 Kangar, Perlis","p**c*, ***ton*, **e*kar*, *a*i**em*k, *tm*s*he**",https://www.google.com/maps/place/Nyorok+cafe+perlis/data=!4m7!3m6!1s0x304c997170649957:0xf834a23187e3fe64!8m2!3d6.4378739!4d100.1897428!16s%2Fg%2F11vc6mlbf4!19sChIJV5lkcHGZTDARZP7jhzGiNPg?authuser=0&hl=en&rclk=1
ChIJvUmJqYGbTDARJPFYzQVeY4c,"Medan Ikan Bakar, Jeti Kuala Perlis",,False,61,"Name: *es*or***Nel**a*
link: *t***:*/*ww.goo*l*.**m*m**s/**a**h/*est*r*n******a**@*.*0*46**,*00*1**9*06**ut******0&***en&entry*t*u
Reviews: 614 reviews

Name: ***ya****n*B*k** & *eaf*od
link: **tp*:/*www**oogl*.***/ma*s**e*r***Dhiya+I*an**ak*r+%2**********@6*3****4*,**0*1***0*1*a*thuse*=*&hl******t**=*tu
Reviews: 553 reviews

Name: *i****a**Ik*n *ak*r
link: htt*s*/**ww*go***e.com/ma*s/*e*rc**L****Mat+*k***B**ar*@6*4*1*31*,1*0**3*283**9**9*****thu******hl*e*&*n*r*****
Reviews: 117 reviews

Name: *** **e *k*n Bak**
link: **t*s://ww*.go*gl*.c*m****s**e*rch**ak+*****k***Ba*ar*@6.**3**54*00*0000*,100****384*00*****?a****s*r******e**en*r**tt*
Reviews: 21 reviews

Name: F****h**ka**B***r*Sea*o***Rest*u*ant
link: **tps*/*w***g*o***.***/maps**e*r**/****a*+I*a**B*ka**Se*food**e*t**ran*/@*.*95*915**00*12**424?au**use******=e*&e*t******
Reviews: 6 reviews",,True,,,,,,,,"*ed** Ik*n*B*k**,**e** K*a** *e*lis*(O*n***",,*ttp**/*lh**go***euse**o*t*n**co*/p***1**p**cP**ky-hIi***BO*O*I******p0**UBa*X***w*0*-h30****no,Restaurant,Restaurant,3.7,,**** A*l*Day*,,"Medan Ikan Bakar, Jeti Kuala Perlis, Pekan Kuala Perlis, 02000 Kuala Perlis, Perlis",*ea*o**,"https://www.google.com/maps/place/Medan+Ikan+Bakar,+Jeti+Kuala+Perlis/data=!4m7!3m6!1s0x304c9b81a98949bd:0x87635e05cd58f124!8m2!3d6.3984456!4d100.1295817!16s%2Fg%2F11dxkt3sj4!19sChIJvUmJqYGbTDARJPFYzQVeY4c?authuser=0&hl=en&rclk=1"
ChIJIXDexqGZTDAR-vIPUEMfhHs,Restaurant Ariffin,,False,61,"Name: *ri N*s****a*
link: **t****/*w*.g*og*e*c**/*aps***a**h***i+Nas*+*****@*.42**1**99**999**1***19*1*080*000***a**hus**=**hl**n&*ntr*=*tu
Reviews: 17 reviews

Name: **ri*a *i**
link: ht**s****w*.*oogle.*o**m**s*s**rch/S*r**a***os/*6.43***64000*****,1**.******1?***h*se****hl*e*&e*t**=ttu
Reviews: 6 reviews

Name: *as**K*nd*r**yu*
link: h*tp*://****g*o**e.***/*a*s/***r*h*N*si*Kan*****yu**@****3*7*8,***.1****4?**th*ser=0&hl***&ent*y*t*u
Reviews: 5 reviews

Name: W***ng**on**na
link: htt***//***.*oo***.c**/ma**/*ear*h/W**o**+K**ten*/*6.44*5***99****9**,***.20****3?a**hu**r=0****en**nt*y=*t*
Reviews: 3 reviews

Name: Res***an *i****
link: h******/w*w**oo*le.*om*ma*s/se*r***Re**or*n**i**n***6.439*43****0*1*****1*9*9*9*?**thu*e**0*h**en&e*try=***
Reviews: 1 reviews",,True,,,,,,,,*****ur*nt***i**in (Own*r*,,**tps:*******o***e**erc*nt*nt***m/*/*F*Qi*P****K*Y*AwDP*8VW*gq***8*s**J**BCF*****w42***240*k-no,Restaurant,Restaurant,4.3,,O*en**l****ys,01*-5***6*2*,"Restaurant Ariffin, 2-14, Jalan Seruling, Pusat Bandar Kangar, 01000 Kangar, Perlis",ch**e**,https://www.google.com/maps/place/Restaurant+Ariffin/data=!4m7!3m6!1s0x304c99a1c6de7021:0x7b841f43500ff2fa!8m2!3d6.4366593!4d100.1937408!16s%2Fg%2F11g7_b9ky4!19sChIJIXDexqGZTDAR-vIPUEMfhHs?authuser=0&hl=en&rclk=1
ChIJV1BMH4mZTDARLQxbGANBSWQ,Arab Kitchen Perlis,,False,53,"Name: **si M**dy *****an*e*
link: h**p**//ww*.**o***.**m/***s*s*arc**Na***Man*y+*b***an***/@6.51*8*5**9**9*99*,*****49*69**a*thu**r=0&*l*e*&e*****t*u
Reviews: 348 reviews

Name: Al*Ma*i*** **n*h*
link: ht*ps:*/www.****l*****/**p*/**ar***Al*Mad*n**+***dh*/@*.****019**00***3****?au****er=0&**=e*&*n*ry*ttu
Reviews: 131 reviews

Name: Na** Ar***Man*y b***it**e**C***'
link: **tps***www.g**gl*****/*a*s*se***h/***i*Arab*Mandy*b***it*he**C*fe**7/@6****5**2,**0**2*6**8*auth*s**=***l=**&en*ry****
Reviews: 3 reviews",,False,,,,,,,,Ar****it***n*Pe*lis (O*****,**t**://*ww**o*gle*c**/ma*s*c***ri*/1****0*9***6*642**6*2,***p*:/**h**g**g*eu*er*o*tent.**m/p/***Qi*O*8*qhQ2Yz*3Y******03QX****Ao******o*o******h3*6*k-no,Restaurant,"Restaurant, Family restaurant",3.8,**pm*1**am,O*en*Al***a**,*1**96**106*,"Arab Kitchen Perlis, Jalan Tuanku Syed Putra, Kampung Alor Pulai, 01000 Kangar, Perlis",,https://www.google.com/maps/place/Arab+Kitchen+Perlis/data=!4m7!3m6!1s0x304c99891f4c5057:0x64494103185b0c2d!8m2!3d6.4159866!4d100.1835108!16s%2Fg%2F11k499sfvs!19sChIJV1BMH4mZTDARLQxbGANBSWQ?authuser=0&hl=en&rclk=1
ChIJ-7CgeFGZTDARwjDi8kz9V9w,Arang Kitchen,,False,52,"Name: **ura k*****n
link: h**p***/ww*.g***le*c****ap*/s*a*c*/**ur*+k**c**n**6*5*4*9*,*00.**198***a*th*se*=**hl=*n***try***u
Reviews: 9 reviews

Name: O**n* **tc*e*
link: h**ps:*/*ww*g**gle*c***ma*s/se*rc***h**a*****he*/@**4*0*96999***99***0*.****0*1**ut*user=***l**n**ntr***tu
Reviews: 7 reviews

Name: Re*tor*n**o* ***
link: *t***:/******o**l*.co*/m***/*e***h/R**to*an+T**+**n/@**4*26*3*,1*0*1***562*****9*?**t**s*r=*&hl=en&**tr*=t*u
Reviews: 6 reviews

Name: *'*an**r
link: **tps***w***goo*******/**ps/s***c*/D****an**r*@6.4*487*8,10***9*49*?au***ser=0&****n&*nt***t*u
Reviews: 1 reviews",,False,,,,,,,,******K*t**e* *Owner),h*t***/*w***g***l****m/*a*s/*ont*ib/108*0*1***1****3*8364,h*tps:/*l**.g*o*leu*er*o**e*t*c*m/p***1***N**K3*R**c*fkG*-****g*O*g*Dj**nI*0***c****6**24*-**no,Restaurant,Restaurant,4.6,1* **-6**m,"S****day, *u*d*y",**6*24* **58,"Arang Kitchen, 56, Jalan Sekolah Derma, Pusat Bandar Kangar, 01000 Kangar, Perlis","*a*ba*, fr*ct***, *m**l",https://www.google.com/maps/place/Arang+Kitchen/data=!4m7!3m6!1s0x304c995178a0b0fb:0xdc57fd4cf2e230c2!8m2!3d6.4453733!4d100.1996677!16s%2Fg%2F11hzhf1mrn!19sChIJ-7CgeFGZTDARwjDi8kz9V9w?authuser=0&hl=en&rclk=1
ChIJw0InuYebTDARn8ZhGTXQfcw,MR CRAB (SHELLOUT & IKAN BAKAR),*idan*****eaf*od*l**bak d**g*n **lbaga**m****an*ya*g pas** *en***at s**e** ******H**ga**a** b*rp***t***,False,49,"Name: *estor***********Ik** Bakar
link: **t*s:**www.*oo*le.c****a**/*****h/Rest*r*n+******i*Ikan+B**a*/*****846*4**00.**1364*99****9*****us**=0&hl=***e**r**tt*
Reviews: 2264 reviews

Name: *ea*o*d*M*t***** De* 2**r
link: h*tps:**w**.goog*e.*o***aps****r*h/**af*o*+M**+*o*k*D*r*2*j***6*4*3***2*0**0*01**00*126*9***au*h****=0&h*****en**y=*tu
Reviews: 452 reviews

Name: Aspu*r* Ik*n *a**r*****a*P*r***
link: ht*p**//***.**o**e.co**m*p*/**ar*h*A*****a**k*n**ak****ual*+*erl*s*****95**37*10****71*7?**thus*r*0*hl*en**ntry**tu
Reviews: 207 reviews

Name: Abg**a****t I*a***akar * ***l*o**
link: ****s://w*w****g**.*o*/ma*s*sea**h*A**+Ja*ggut+Ikan+**ka*+%*6+***l******6.*9*622,10**1**1*******99*?**t*****=0*hl*e**e**ry*tt*
Reviews: 53 reviews

Name: Kua*a**e**is***a**o* R***au**nt
link: htt***/**w*.*o*g***com*ma***s*ar**/K**l*+Pe*li****af*****estau***t*@6*3*6**0**1*0.***5*****999**?authuse*=****=en&*n*r*=**u
Reviews: 11 reviews",,False,,,,,,,,MR****B ****LL*U**& IKA* ***AR) ***n*r*,https******.goog*e*c****aps***nt*i*/***1329***327*6***0**,*ttps:*******oog*euse*******t.*om****F***pMYyFc*p***hu0*z**t_dJ**p**q****_***W*b=w4*8*h306*k-**,Family restaurant,Family restaurant,4.7,4-*1***,O*** *** D*ys,****398 *40*,"MR CRAB (SHELLOUT & IKAN BAKAR), UTC Food Cabin, Kampung Sena, 02000 Kangar, Perlis",,https://www.google.com/maps/place/MR+CRAB+%28SHELLOUT+%26+IKAN+BAKAR%29/data=!4m7!3m6!1s0x304c9b87b92742c3:0xcc7dd0351961c69f!8m2!3d6.4363614!4d100.2012439!16s%2Fg%2F11pky3wzw8!19sChIJw0InuYebTDARn8ZhGTXQfcw?authuser=0&hl=en&rclk=1
ChIJfWu7TO6ZTDARLLz31l_QHJk,Riso Cafe,**r*eb*lah*****n*an****ngan s**s*n**kamp*n****e*t**a d* per*** *es*e***den*an **d**ga**a******s**ta*h*r*a y**g*amat**e*b**o*. *eb**y*kan*r*s*pi*A*a****e m*d** *u*a *as** j*ga se**na** ******a***et dag*** **k***a****amp**g.. *e***m*** ke*a*ga* i***h**i*a**era*a***sing.*,False,45,"Name: **e*H**ze**afe
link: h**p*:****w.goo**e*co****ps/*e*rc***he**ouze+C*f*/****5***8,****1*43**8?a*t**ser=0&***en&*n****t*u
Reviews: 397 reviews

Name: L*p*q***fe** **ace
link: *t*ps:/*w******gle*****m**s/se**ch/******Ca*e**26+Sp**e/@****76*9**0***12***299****9?**th*se**0&h**en&e*tr*=*tu
Reviews: 223 reviews

Name: **r*k *af*
link: *t***:*/*ww*g*ogl**c**/***s/*ea*ch/*o**k**af**@6.*3**5*8**9*9**9*,1*0.*09*0*2**uthuse****h***n***t*y=t*u
Reviews: 32 reviews

Name: *a***Co*f*e C**e
link: *ttps*//*w****o*****om/**p*/*e*r*****so*Co*fee*Ca**/@6.*2*404**1*0*****41**9*99*9*aut*u*er=**hl****e*t**=tt*
Reviews: 19 reviews",,False,,,,,,,,Ri*o***fe*(**n*r*,h*t**:*/www.***gle.*****ap*/***t*******2***14924*56754*6*,ht*ps:/***5***o*l****rc*nt*nt.co**p/AF1**p**Ct*B**R**l*Bm*g*d*E******u*J*Yd2***S=**08*****-k*no,Restaurant,Restaurant,3.2,4 p*-*2***,T**s*a*,*1**59* *9*1,"Riso Cafe, Lot 2247, Jalan Padang Behor, Kampung Padang Behor, 01000 Kangar, Perlis",,https://www.google.com/maps/place/Riso+Cafe/data=!4m7!3m6!1s0x304c99ee4cbb6b7d:0x991cd05fd6f7bc2c!8m2!3d6.433587!4d100.2168718!16s%2Fg%2F11s5p7vf4p!19sChIJfWu7TO6ZTDARLLz31l_QHJk?authuser=0&hl=en&rclk=1
ChIJVwNvlW-cTDARarDLN2ejR0Q,"GERAI SELERA BAYU. persisiran tepi pantai kuala perlis,perlis.",,False,40,"Name: **r**sir*n**ant** *uala**e*l**
link: **tp*:***w*.g**g*e.co*/ma*s*s*a**h/*e*sisir*n+*a******ua****e*lis/@**3*4*90***9*99996*10*.**6*6*6******se***&hl*en&e**r*****
Reviews: 167 reviews

Name: *he*** *orn**
link: **tps://ww*.****le***m*ma****e***h*C******C**ne*/*6.3*13**9,1***13*8***9***9**?authu**r=****=en&entry=***
Reviews: 148 reviews

Name: *e*an**kan Bak******ti ****a **r**s
link: *t*ps:*/w**.g*og*e**o*/m***/s****h/Med*n*I**n+B**ar%*C+***i*Ku*****e***s*@6*3**44*6**0*.1**5*1**9*9*9**au***s*r*0***=en&*ntr**tt*
Reviews: 61 reviews

Name: Se*er****nt**
link: *****:/*ww*.g***l*.**m/*a***sea**h*S*****+P**tai*@6.***5833,1*0.13**3*****u*e**0***=e*&entr*=t*u
Reviews: 24 reviews

Name: S*ler*****li*
link: ht*p*:**w**.*o*gl******m**s*search/*e*****Pe****/@**396627**0*00**1*1**.1*5**4*9*9*999*au*h*ser**&h*=**&e*tr*****
Reviews: 8 reviews",,True,,,,,,,,*ER***SE*E** *AYU**per**s***n*t**i****t*i kuala *e*****pe*l*s* (O*n*r*,,*t**s://lh*.**o*l***e*cont**t.c****/AF*Q********1G0**ZgZG*A**6V4R***_***ku**h*z*=**0***306**-no,Restaurant,Restaurant,3.9,,*p****ll *ay*,01*-***2 ***3,"GERAI SELERA BAYU. persisiran tepi pantai kuala perlis,perlis., R152, 02000 Kuala Perlis, Perlis",,"https://www.google.com/maps/place/GERAI+SELERA+BAYU.+persisiran+tepi+pantai+kuala+perlis,perlis./data=!4m7!3m6!1s0x304c9c6f956f0357:0x4447a36737cbb06a!8m2!3d6.3805072!4d100.1381161!16s%2Fg%2F11g8w9jmk6!19sChIJVwNvlW-cTDARarDLN2ejR0Q?authuser=0&hl=en&rclk=1"
ChIJWZMFnQ6ZTDARIVGr12uQV9s,Yun Nan Mian ,,False,40,"Name: *h**e*g*La*s*
link: **tps:/*ww****o**e*****ma**/***rch/A***en**La*s*/@6.**62***,1***1*7****?**t***er=0&**=*n&entr*=*tu
Reviews: 136 reviews

Name: Th*i C*in**e***get**i*n***o*
link: **tp*:/*www***o*le*co***a**/**a***/Tha*+C**ne*e****e**rian+***d/@6.43***1***9*9**9,**0*19**6**?au*hu*e*=0**l***&***ry=*t*
Reviews: 89 reviews

Name: *Jiu Mian **T*man***r*i*
link: ht*p***/*w*.*o*gl*.****m*ps/**arc***E**9*%BF*E****%9D*E**9D*A2%**%*1%A3+*a**n**e***s***.4**1**2*10*.*9*04****999**?a*thus*r*0&*l=e***nt***t**
Reviews: 36 reviews

Name: L**ong***T*a**Fo*d
link: *****:/**ww****gl*.com/ma*s/*e*rc******n***+Th*i*******6.3***227,10***373552*******e**0&h*=*n*ent*y=*tu
Reviews: 16 reviews",,False,,,,,,,,*Nan Mian *(O****),ht*ps://*ww***ogl*.**m/ma******t*ib/****6*5****632**8*2**,*ttp*://l****o*gle*se*c*n***t.***/p/A***i*M*y*YK*Z*q**H*P*4*F6D***h*Q**D**M*2vXA=*42**h******n*,Thai restaurant,Thai restaurant,4.2,**30 ***5:***pm,Op***Al* ***s,*1*-4** *4*3,"Yun Nan Mian , 23, Lorong Tiga, Taman Perlis, 01000 Kangar, Perlis",,https://www.google.com/maps/place/%E4%BA%91%E5%8D%97%E9%9D%A2/data=!4m7!3m6!1s0x304c990e9d059359:0xdb57906bd7ab5121!8m2!3d6.4262495!4d100.1985397!16s%2Fg%2F11gdyx7zfk!19sChIJWZMFnQ6ZTDARIVGr12uQV9s?authuser=0&hl=en&rclk=1
ChIJLfO-xfyZTDARakrCjrkP8pA,Angellye Restaurant Ai Ge Lai Hai Xian Fan Dian ,,False,39,"Name: Re*t*ra***r****na
link: *t*ps**/**w.g***le*c*m****s/s*a****R*s****n+A*r*wana/*6*4***142*999*9**5,*00*20*0*0**a**hu**r=*&hl=*n&*n*******
Reviews: 252 reviews

Name: Gol*e* ***an*le *e*f*o* ***t****nt
link: h****://*ww****gl*.com/*aps*s*a*c***o***n*Tr**n*le+Se**o*****st******/*6.**53***00*000005,*0****853*59*9*9*9***t*use***&h***n*en**y*tt*
Reviews: 129 reviews

Name: Lu no*Zhan  **tt****r*en***rne*
link: h*t*s*//w*w.**o****c**/m*ps/s*ar**/*E**BB%*F%E3%81**E**5*****F*E*%AB****L***l*+*r****C**ner/@6*4*654*5,*0**20*278*?**t***er*****=e***n*ry***u
Reviews: 40 reviews

Name: ***my R*stau****
link: ht****//**w.*o*****co*/*a**/sea*ch/*u**y+*esta****t/@6**3*1185,*0*.**21**5****h***r***h**en&e**r**tt*
Reviews: 23 reviews

Name: O**a *o**l*
link: **t*s***w**.goog**.*o**m**s*s*arc*/O*p*+***dl*/*6***62**69**99*9*5**0*.19*4**1**u**u*e*=*&hl=*n&e**ry*t**
Reviews: 11 reviews",,False,,,,,,,,A**el*******t*u*an* Ai *Lai Hai Xian *Dian  *O**e*),*t***:****w***o*le*c*m*m*ps/contri*/*****7*0*7*64**3**782,ht**s*//*h***oogle*se*c**t**t.c*m/p*A***i****R*N*******OQ**VeJ8**F****oZsW**3*i***50*-**4*-k-no,Chinese restaurant,Chinese restaurant,3.9,5**0*11**m,F**da*,***-4*7**919,"Angellye Restaurant Ai Ge Lai Hai Xian Fan Dian , No 1, Lorong Satu, Taman Perlis, 01000 Kangar, Perlis",**i*e,https://www.google.com/maps/place/Angellye+Restaurant+%E7%88%B1%E6%A0%BC%E6%9D%A5%E6%B5%B7%E9%B2%9C%E9%A5%AD%E5%BA%97/data=!4m7!3m6!1s0x304c99fcc5bef32d:0x90f20fb98ec24a6a!8m2!3d6.4273834!4d100.1991729!16s%2Fg%2F11nfcc3yjy!19sChIJLfO-xfyZTDARakrCjrkP8pA?authuser=0&hl=en&rclk=1
ChIJK7kRdV2jTDARJTAsMwiaRL4,Reyas Nasi Kandar,,False,38,"Name: ***i***n*ar **s**e* Arau
link: ht**s:*/ww*******e**om***ps****r*h/Na**+*a****+Y****en**ra*/*6.4**6*5**1*0*2723657?**t*us**=0&hl*****n***=ttu
Reviews: 2009 reviews

Name: N**ir***s***a***r*& Tomyam*Se*f***
link: htt*s:*/*ww.g*og**.c****a**/*e**ch*Na****Na*i+K****r+**6**o*y*m**ea**od*@6***7*3**,**0.****2**?au*hu*e*****l=en*entr***tu
Reviews: 143 reviews

Name: ***ain* ***i***a*i Ka*da*
link: ***p*://*ww***ogle**om*m*ps****r**/M**ai*i+Mydi***as*+*an*ar/*6*4555****9*99**9,100**703***99**9***a*th*se**0&**=*n**********
Reviews: 84 reviews

Name: *asi*Kan**r ****
link: h*tp****w****o****.c*m*ma****e*rch*Nasi+*a*d*r+Ar*u*@*.*30***1,1*0.273**3?*u**u**r*0*****n**nt**=tt*
Reviews: 6 reviews

Name: ***zi****i Kan*a*
link: http**/**ww.goog**.*o**m*p**s*ar*h*F*u*****s*+Kand**/*6.**09591****99*9,*****901**69*9***9*a*t****r**&*l*e*&e***y*t*u
Reviews: 1 reviews",,False,,,,,,,,***a* *****K*nd*r (Owne**,h**********.**o**e.co*/m*p*/c**tr*b/*173****1578**9*066*8,h**p*:/*l******g*e*se*c*****t.c**/*/*F*Qi*O*ld*P8j**W2n**h*K***Y**1****0riq*Wb*i***0*-h30*-k-n*,Restaurant,"Restaurant, Indian Muslim restaurant",4.8,7***-4*p*,O*** *** Day*,*1*-*54 **9*,"Reyas Nasi Kandar, Jalan KTM, Arau, 02600 Arau, Perlis",,https://www.google.com/maps/place/Reyas+Nasi+Kandar/data=!4m7!3m6!1s0x304ca35d7511b92b:0xbe449a08332c3025!8m2!3d6.4294573!4d100.2700809!16s%2Fg%2F11j4mgr71j!19sChIJK7kRdV2jTDARJTAsMwiaRL4?authuser=0&hl=en&rclk=1
ChIJi-4UEuaZTDARp43ilcfvjk8,A Jiu Mian Dang  Taman Perlis,,False,36,"Name: Re*t*ran ******n*
link: h***s**/***.***g**.**m*ma*s/*ea*ch/Resto*an+****wana*@*.427*1***9*9***95*100*2*0*0*****th*s*****h***n&*n*r*=tt*
Reviews: 252 reviews

Name: P**o *i*c*** Y**i* F*od **d B*v*****s
link: ht****/*w**.g*o*l***o*/m***/sear**/**l***i*c****Yibin*F**d+and+*ev**ag*s/@*.**4*8**,10*.18****5?*u**use**0*hl**n****r*=t**
Reviews: 150 reviews

Name: *h***** Laks*
link: ht****//w*w*goo*le***m*ma*s/***rc***h*B*ng*L***a/**.*2*2****1*0.1***0*4?aut**s*r*0&**=*n***try=**u
Reviews: 136 reviews

Name: K*d*i*Ko** E**n****g*Yuan Dong *Shi 
link: https:**www.go***e**om*m**s/*e*rc*******+K*pi+E***+*ong***8%*F******%**%9***8%8C**6*E**A**A***6.4*8*78**100**9*2558999***9?*u**u**r**&*l=e***n*r**t**
Reviews: 84 reviews

Name: Hong ***Shi 
link: h*t*s*//w****o*g*e.c***m*ps****r***%E*%A*%*F%E*%*1***%E*%8C**6%**%A4%**%*5%AE**4/*6.432*****10******8*****t*u*er=*&hl****e*t*y=t*u
Reviews: 38 reviews",,True,,,,,,,,*Jiu Mian * ***an****li**(Ow*e*),,***ps*//l**.*oo**eus*r***te**.co*/p***********N**3*84***o*****cNH*HZ**t**F*DCDXL=w408-h**6-*-n*,Restaurant,Restaurant,4,*-*1 **,*o*d*y,,"A Jiu Mian Dang  Taman Perlis, 5, Lorong Dua, Taman Perlis, 01000 Kangar, Perlis",*ak *** *e*,https://www.google.com/maps/place/%E9%98%BF%E4%B9%9D%E9%9D%A2%E6%A1%A3+Taman+Perlis/data=!4m7!3m6!1s0x304c99e61214ee8b:0x4f8eefc795e28da7!8m2!3d6.4271302!4d100.1990432!16s%2Fg%2F11jplxqkrn!19sChIJi-4UEuaZTDARp43ilcfvjk8?authuser=0&hl=en&rclk=1
ChIJu1q28JmZTDARc_ZJLJdEEv4,d'BANGSA port healing perlis,*'B*NG** p****hea**ng**er*i**m*****ik** ***b**a* j**i*****a*an n**eri **h*r*terutama na*i lem** &*1* *en*s lauk *er***me*u**e*te*n *o*d********sa****n m*ngg*nakan**i***an *otp***e***e**a**ka**d'*A*GS**por**heal*n**m***u*****kel***a**d**i***n**l***.,False,33,"Name: Big**r***W**t*rn***urt
link: *tt******ww.g*og****om*m**s***ar**/******e*+We****n+C*ur*/*6.***6*55***9**9***0*.1**190500**00*?*uthu*e**0&hl=en&ent***t**
Reviews: 172 reviews

Name: H*r***ys *afe P*****
link: **t*s*//*w**g***l**c****aps***arc**H*r**n*s+**f*+Perlis/@6*4****1***0*18*6*5*?**thus***0*h**en&*n*r*=t*u
Reviews: 62 reviews

Name: *yk*r* *e***r* Cafe***A*au**Per***
link: **t***/*********le.*om**a**/*e*r****y*%C*%8D*i*De*se*t+Caf*+-*Ara*%2C****lis/*6*42********0.2732*37**99***?*u*h***r=****=en*ent**=t*u
Reviews: 61 reviews

Name: **sk*im ***ung*****is
link: *tt****/*w***o*g****om/*a**/se**ch**is*ri**gulun*+***li*/@*.4*5*6*9*10*.*****1***0000**au*hu****0**l=e*&**try=**u
Reviews: 23 reviews

Name: **st*r**wo***r*r**h* *abi* ka**a*
link: **tps://ww*******e**om/maps*******/*es*ern***nde*er*the**a**n***ngar/@**4*3***7*1**.1*81416?**thu***=0********nt**=t**
Reviews: 2 reviews",,False,,,,,,,,*'B**GS****r* **a*i*g*p*r*is*(Own*r*,**tps:/*****g***le.****ma****ont*ib*11*664779****1*90**3*,http*:/**h**g*o*l*u*****nt***.co*/***F1Qi**5*K*jTW***y**d*nvT4****2*G***B****qTW***0*-h2*8-k*no,Western restaurant,Western restaurant,4.5,"7*******30 **, 4:3*-*1**0 *m",Op*n **l***y*,*1*-*5***1*30,"d'BANGSA port healing perlis, No 5, Jalan baru wang ulu, Kampung Telok Jambu, 01000 Kangar, Perlis",,https://www.google.com/maps/place/d%27BANGSA+port+healing+perlis/data=!4m7!3m6!1s0x304c9999f0b65abb:0xfe1244972c49f673!8m2!3d6.4526425!4d100.1769914!16s%2Fg%2F11vdqckhds!19sChIJu1q28JmZTDARc_ZJLJdEEv4?authuser=0&hl=en&rclk=1
ChIJA_uXn4abTDARFNHufwhyGn4,Ikhwan Cafe & Catering,*A***940*05*4. **** *1*3130***,False,30,"Name: N*r Ka**h***sta**a**
link: *t*p*:/*www.*oo*le**o*/***s*se*r*h/Nu*+*a**h+Res**u*an***6****7***,*0**1*326*3*a*****e*=0&hl=e*****r***t*
Reviews: 163 reviews

Name: Res***an *j**b* **a**
link: *t**s:/*w*w.goog**.co*/*aps*s***c*/Re**ora*+H**Ab*+*****/********7****99*99*1*0.**849**9*9****?a*th*s*r**&***e*&entr**t*u
Reviews: 27 reviews

Name: Wa*u***Ann*sa****l* P*rl**
link: *******/*w*.**o*l***o*/*ap*/se*rc**Waru*g*Anni*a*Kual*+*erli*/@6*****4***1*0*135*2***aut**s***0&h***n***try***u
Reviews: 5 reviews

Name: Sam***r* C**f***Hou**
link: ht**s***w**.******.c*m/*a*s****rc*/S*m**e*a+Co*fee*H*us*/*6.39****1****2**6*au***se**0&*l=*n&*ntry=t**
Reviews: 4 reviews",,False,,,,,,,,Ikh**n***fe & C***r*ng *****r*,*t*ps:/**ww*goo*l***o***a*s/**n*r***100**58576*****43***8,*ttp**//lh5*g*ogl*us***o*ten*.c***p*AF**i**KXtC*****opdu8*****Dc*m_*N**t8***T*xu=***8-**0******,Restaurant,Restaurant,4.6,6***-6*30**m,**en*All*D***,*19-**3 *0**,"Ikhwan Cafe & Catering, 103-105, Jalan Siakap Satu, Pekan Kuala Perlis, 02000 Kuala Perlis, Perlis",,https://www.google.com/maps/place/Ikhwan+Cafe+%26+Catering/data=!4m7!3m6!1s0x304c9b869f97fb03:0x7e1a72087feed114!8m2!3d6.3976437!4d100.1325609!16s%2Fg%2F11c5_4nd1r!19sChIJA_uXn4abTDARFNHufwhyGn4?authuser=0&hl=en&rclk=1
